41.88124412,-87.67427375
39.764064,-86.155507
35.225222,-80.839921
30.3280429,-81.6417541
34.014053,-118.287865
26.155362,-80.33023
42.365841,-71.060724
40.75920382,-73.98676323
32.79067196,-96.81081803
41.86205404,-87.61682143
39.759709,-86.164644
38.897412,-77.020029
29.9516662,-90.0784059
34.10200961,-118.32586552
36.159949,-86.77857
37.74691455,-122.2008533
45.53118896,-122.66645813
33.527308,-112.262258
41.88124412,-87.67427375
38.626432,-90.202617
35.225222,-80.839921
28.538255,-81.402071
41.88124412,-87.67427375
34.014053,-118.287865
40.75920382,-73.98676323
33.527308,-112.262258
38.897412,-77.020029
38.9825653,-76.5056262
40.7497062,-73.9916006
40.751935,-73.855571
37.74691455,-122.2008533
40.7497062,-73.9916006
39.969743,-75.164767
39.764064,-86.155507
41.88124412,-87.67427375
40.7497062,-73.9916006
40.73340555,-74.17121214
32.79067196,-96.81081803
44.9724996,-93.2556168
38.897412,-77.020029
40.7497062,-73.9916006
47.590333,-122.33285
42.341089,-83.055434
42.341089,-83.055434
35.1394709,-90.0514933
38.907729,-76.864433
39.764064,-86.155507
42.365841,-71.060724
34.10200961,-118.32586552
36.159949,-86.77857
40.7497062,-73.9916006
35.225324,-80.842187
39.759709,-86.164644
42.365841,-71.060724
32.74790427,-97.09345578
37.74691455,-122.2008533
42.365841,-71.060724
40.81393312,-74.07444122
33.9583,-118.341868
27.977781,-82.505367
47.590333,-122.33285
40.7497062,-73.9916006
40.7497062,-73.9916006
42.365841,-71.060724
40.7497062,-73.9916006
41.88124412,-87.67427375
33.80003,-117.883043
34.10200961,-118.32586552
41.88124412,-87.67427375
42.365841,-71.060724
41.8806877,-87.6283837
40.7497062,-73.9916006
36.166208,-86.771413
33.757796,-84.394569
40.75920382,-73.98676323
42.365841,-71.060724
42.365841,-71.060724
42.365841,-71.060724
42.365841,-71.060724
40.73340555,-74.17121214
43.03626312,-76.1361305
28.538255,-81.402071
35.225324,-80.842187
40.7497062,-73.9916006
38.897412,-77.020029
33.863741,-118.261083
41.88124412,-87.67427375
27.977781,-82.505367
41.50603554,-81.69956958
42.365841,-71.060724
40.7497062,-73.9916006
39.764064,-86.155507
41.88124412,-87.67427375
45.53118896,-122.66645813
28.539293,-81.383957
33.80780364,-117.87653112
38.2058021,-85.7734158
29.9516662,-90.0784059
42.341089,-83.055434
34.043003,-118.267253
42.365841,-71.060724
36.159949,-86.77857
45.53118896,-122.66645813
37.74691455,-122.2008533
40.4388401,-79.9908551
41.88124412,-87.67427375
29.9516662,-90.0784059
42.365841,-71.060724
40.73340555,-74.17121214
40.73340555,-74.17121214
36.159949,-86.77857
42.365841,-71.060724
42.341089,-83.055434
39.764064,-86.155507
40.4388401,-79.9908551
29.4330386,-98.4337987
29.9516662,-90.0784059
40.7497062,-73.9916006
34.10200961,-118.32586552
45.53118896,-122.66645813
29.4330386,-98.4337987
41.88124412,-87.67427375
40.73340555,-74.17121214
33.755389,-84.400823
42.365841,-71.060724
25.781232,-80.187805
40.73340555,-74.17121214
42.093324,-71.262341
38.630801,-90.191488
39.279287,-76.622096
41.88124412,-87.67427375
42.093324,-71.262341
40.73340555,-74.17121214
32.79067196,-96.81081803
36.159949,-86.77857
40.7497062,-73.9916006
37.40367671,-121.97034311
37.74691455,-122.2008533
37.778479,-122.417473
42.365841,-71.060724
42.093324,-71.262341
42.365841,-71.060724
40.7497062,-73.9916006
42.365841,-71.060724
35.803242,-78.722936
29.41705466,-98.4791514
29.4330386,-98.4337987
38.626432,-90.202617
40.73340555,-74.17121214
42.341089,-83.055434
40.7497062,-73.9916006
43.043728,-87.917166
40.68350417,-73.97661659
38.897412,-77.020029
34.043003,-118.267253
42.341089,-83.055434
28.539293,-81.383957
38.580372,-121.500231
34.043003,-118.267253
41.88124412,-87.67427375
40.7497062,-73.9916006
41.8806877,-87.6283837
40.4388401,-79.9908551
32.74790427,-97.09345578
37.74691455,-122.2008533
42.365841,-71.060724
40.767798,-111.901096
40.7497062,-73.9916006
41.88124412,-87.67427375
35.225222,-80.839921
40.7497062,-73.9916006
47.6135664,-122.3319103
35.225222,-80.839921
45.53118896,-122.66645813
37.778479,-122.417473
33.9583,-118.341868
38.897412,-77.020029
40.7497062,-73.9916006
33.531484,-112.26167
41.88124412,-87.67427375
35.225222,-80.839921
40.7497062,-73.9916006
29.9516662,-90.0784059
29.6521198,-82.349749
36.159949,-86.77857
32.844512,-83.617437
42.365841,-71.060724
38.897412,-77.020029
40.446093,-80.015884
40.4388401,-79.9908551
28.539293,-81.383957
41.88124412,-87.67427375
39.764064,-86.155507
30.3280429,-81.6417541
40.75920382,-73.98676323
42.365841,-71.060724
42.962098,-85.67158
40.73340555,-74.17121214
35.225222,-80.839921
42.341089,-83.055434
37.8740742,-122.2555418
38.897412,-77.020029
38.580372,-121.500231
40.4388401,-79.9908551
38.897412,-77.020029
27.977781,-82.505367
41.8806877,-87.6283837
40.75920382,-73.98676323
42.365841,-71.060724
40.7497062,-73.9916006
38.897412,-77.020029
41.8806877,-87.6283837
40.75920382,-73.98676323
35.225222,-80.839921
40.73340555,-74.17121214
42.365841,-71.060724
40.446093,-80.015884
33.527308,-112.262258
39.0955556,-84.5161111
28.539293,-81.383957
29.9489653,-90.079688
40.75920382,-73.98676323
41.88124412,-87.67427375
40.4388401,-79.9908551
42.365841,-71.060724
41.8806877,-87.6283837
35.463391,-97.514594
32.79067196,-96.81081803
41.8806877,-87.6283837
32.79067196,-96.81081803
41.88124412,-87.67427375
36.159949,-86.77857
33.80780364,-117.87653112
40.75920382,-73.98676323
29.9516662,-90.0784059
40.75920382,-73.98676323
40.75920382,-73.98676323
41.8806877,-87.6283837
41.88124412,-87.67427375
41.8806877,-87.6283837
40.75920382,-73.98676323
41.8806877,-87.6283837
41.8806877,-87.6283837
42.341089,-83.055434
40.75920382,-73.98676323
40.7497062,-73.9916006
40.4388401,-79.9908551
41.88124412,-87.67427375
42.093324,-71.262341
40.75920382,-73.98676323
41.8806877,-87.6283837
40.4388401,-79.9908551
40.75920382,-73.98676323
44.94489438,-93.10121819
40.75920382,-73.98676323
41.88124412,-87.67427375
33.80003,-117.883043
40.7497062,-73.9916006
41.8806877,-87.6283837
40.81393312,-74.07444122
47.6135664,-122.3319103
33.80003,-117.883043
38.897412,-77.020029
36.159949,-86.77857
42.365841,-71.060724
33.527308,-112.262258
36.159949,-86.77857
40.75920382,-73.98676323
35.225222,-80.839921
25.781232,-80.187805
42.365841,-71.060724
41.8806877,-87.6283837
29.9516662,-90.0784059
41.8806877,-87.6283837
40.7497062,-73.9916006
40.68350417,-73.97661659
41.8806877,-87.6283837
41.4915974,-72.0914563
37.8077176,-122.2700597
40.75920382,-73.98676323
41.8806877,-87.6283837
33.757796,-84.394569
42.341089,-83.055434
25.9489822,-80.250473
40.73340555,-74.17121214
39.764064,-86.155507
32.7177942,-117.1619999
41.88124412,-87.67427375
33.755389,-84.400823
41.8806877,-87.6283837
41.88124412,-87.67427375
41.8806877,-87.6283837
36.10961689,-115.17247058
41.88124412,-87.67427375
